UTC,userName,pair,price,payout,qtMode,balance,timestamp
2025-06-26T03:45:38.807Z,Blade,AED/CNY OTC,1.98838,92,QT Demo,49775.41,06/26/2025 03:45:38
2025-06-26T03:45:48.832Z,Blade,AED/CNY OTC,1.98836,92,QT Demo,49774.41,06/26/2025 03:45:48
2025-06-26T03:45:58.851Z,Blade,AED/CNY OTC,1.98891,92,QT Demo,49773.41,06/26/2025 03:45:58
2025-06-26T03:46:08.875Z,Blade,AED/CNY OTC,1.98892,92,QT Demo,49771.41,06/26/2025 03:46:08
2025-06-26T03:46:18.893Z,Blade,AED/CNY OTC,1.989,92,QT Demo,49772.33,06/26/2025 03:46:18
2025-06-26T03:46:28.945Z,Blade,AED/CNY OTC,1.99015,92,QT Demo,49773.25,06/26/2025 03:46:28
2025-06-26T03:46:38.945Z,Blade,AED/CNY OTC,1.98861,92,QT Demo,49774.17,06/26/2025 03:46:38
2025-06-26T03:46:48.917Z,Blade,AED/CNY OTC,1.98834,92,QT Demo,49776.09,06/26/2025 03:46:48
2025-06-26T03:46:58.939Z,Blade,AED/CNY OTC,1.98887,92,QT Demo,49774.09,06/26/2025 03:46:58
2025-06-26T03:47:08.961Z,Blade,AED/CNY OTC,1.98907,92,QT Demo,49775.01,06/26/2025 03:47:08
2025-06-26T03:47:18.984Z,Blade,AED/CNY OTC,1.98903,92,QT Demo,49775.93,06/26/2025 03:47:18
2025-06-26T03:47:29.001Z,Blade,AED/CNY OTC,1.98835,92,QT Demo,49777.85,06/26/2025 03:47:29
2025-06-26T03:47:39.019Z,Blade,AED/CNY OTC,1.98867,92,QT Demo,49776.85,06/26/2025 03:47:39
2025-06-26T03:47:49.043Z,Blade,AED/CNY OTC,1.98937,92,QT Demo,49775.85,06/26/2025 03:47:49
2025-06-26T03:47:59.061Z,Blade,AED/CNY OTC,1.98958,92,QT Demo,49774.85,06/26/2025 03:47:59
2025-06-26T03:48:09.078Z,Blade,AED/CNY OTC,1.98964,92,QT Demo,49772.85,06/26/2025 03:48:09
2025-06-26T03:48:19.082Z,Blade,AED/CNY OTC,1.99026,92,QT Demo,49773.77,06/26/2025 03:48:19
2025-06-26T03:48:29.093Z,Blade,AED/CNY OTC,1.9913,92,QT Demo,49776.61,06/26/2025 03:48:29
2025-06-26T03:48:39.107Z,Blade,AED/CNY OTC,1.99143,92,QT Demo,49780.45,06/26/2025 03:48:39
2025-06-26T03:48:49.118Z,Blade,AED/CNY OTC,1.99124,92,QT Demo,49778.45,06/26/2025 03:48:49
2025-06-26T03:48:59.136Z,Blade,AED/CNY OTC,1.9913,92,QT Demo,49780.37,06/26/2025 03:48:59
2025-06-26T03:49:09.157Z,Blade,AED/CNY OTC,1.99087,92,QT Demo,49778.37,06/26/2025 03:49:09
2025-06-26T03:49:19.173Z,Blade,AED/CNY OTC,1.99153,92,QT Demo,49781.21,06/26/2025 03:49:19
2025-06-26T03:49:29.198Z,Blade,AED/CNY OTC,1.99189,92,QT Demo,49782.13,06/26/2025 03:49:29
2025-06-26T03:49:39.214Z,Blade,AED/CNY OTC,1.99111,92,QT Demo,49783.05,06/26/2025 03:49:39
2025-06-26T03:49:49.238Z,Blade,AED/CNY OTC,1.99131,92,QT Demo,49784.97,06/26/2025 03:49:49
2025-06-26T03:49:59.262Z,Blade,AED/CNY OTC,1.99153,92,QT Demo,49782.97,06/26/2025 03:49:59
2025-06-26T03:50:09.301Z,Blade,AED/CNY OTC,1.99114,92,QT Demo,49784.89,06/26/2025 03:50:09
2025-06-26T03:50:19.320Z,Blade,AED/CNY OTC,1.99121,92,QT Demo,49783.89,06/26/2025 03:50:19
2025-06-26T03:50:29.345Z,Blade,AED/CNY OTC,1.99081,92,QT Demo,49782.89,06/26/2025 03:50:29
2025-06-26T03:50:39.363Z,Blade,AED/CNY OTC,1.99083,92,QT Demo,49781.89,06/26/2025 03:50:39
2025-06-26T03:50:49.387Z,Blade,AED/CNY OTC,1.99155,92,QT Demo,49779.89,06/26/2025 03:50:49
2025-06-26T03:50:59.414Z,Blade,AED/CNY OTC,1.99139,92,QT Demo,49781.81,06/26/2025 03:50:59
2025-06-26T03:51:09.434Z,Blade,AED/CNY OTC,1.99107,92,QT Demo,49779.81,06/26/2025 03:51:09
2025-06-26T03:51:19.456Z,Blade,AED/CNY OTC,1.99069,92,QT Demo,49781.73,06/26/2025 03:51:19
2025-06-26T03:51:29.478Z,Blade,AED/CNY OTC,1.99088,92,QT Demo,49780.73,06/26/2025 03:51:29
2025-06-26T03:51:39.502Z,Blade,AED/CNY OTC,1.99091,92,QT Demo,49779.73,06/26/2025 03:51:39
2025-06-26T03:51:49.522Z,Blade,AED/CNY OTC,1.99106,92,QT Demo,49777.73,06/26/2025 03:51:49
2025-06-26T03:51:59.534Z,Blade,AED/CNY OTC,1.99171,92,QT Demo,49779.65,06/26/2025 03:51:59
2025-06-26T03:52:09.547Z,Blade,AED/CNY OTC,1.99183,92,QT Demo,49777.65,06/26/2025 03:52:09
2025-06-26T03:52:19.555Z,Blade,AED/CNY OTC,1.99203,92,QT Demo,49778.57,06/26/2025 03:52:19
2025-06-26T03:52:29.585Z,Blade,AED/CNY OTC,1.99132,92,QT Demo,49779.49,06/26/2025 03:52:29
2025-06-26T03:52:39.605Z,Blade,AED/CNY OTC,1.99142,92,QT Demo,49780.41,06/26/2025 03:52:39
2025-06-26T03:52:49.624Z,Blade,AED/CNY OTC,1.99165,92,QT Demo,49783.25,06/26/2025 03:52:49
2025-06-26T03:52:59.627Z,Blade,AED/CNY OTC,1.99218,92,QT Demo,49784.17,06/26/2025 03:52:59
2025-06-26T03:53:09.635Z,Blade,AED/CNY OTC,1.99176,92,QT Demo,49786.09,06/26/2025 03:53:09
2025-06-26T03:53:19.659Z,Blade,AED/CNY OTC,1.99155,92,QT Demo,49785.09,06/26/2025 03:53:19
2025-06-26T03:53:29.680Z,Blade,AED/CNY OTC,1.99102,92,QT Demo,49784.09,06/26/2025 03:53:29
2025-06-26T03:53:39.701Z,Blade,AED/CNY OTC,1.99109,92,QT Demo,49783.09,06/26/2025 03:53:39
2025-06-26T03:53:49.720Z,Blade,AED/CNY OTC,1.99125,92,QT Demo,49782.09,06/26/2025 03:53:49
2025-06-26T03:53:59.735Z,Blade,AED/CNY OTC,1.99129,92,QT Demo,49781.09,06/26/2025 03:53:59
2025-06-26T03:54:09.751Z,Blade,AED/CNY OTC,1.99125,92,QT Demo,49780.09,06/26/2025 03:54:09
2025-06-26T03:54:19.760Z,Blade,AED/CNY OTC,1.99148,92,QT Demo,49779.09,06/26/2025 03:54:19
2025-06-26T03:54:29.779Z,Blade,AED/CNY OTC,1.99066,92,QT Demo,49778.09,06/26/2025 03:54:29
2025-06-26T03:54:39.798Z,Blade,AED/CNY OTC,1.98956,92,QT Demo,49777.09,06/26/2025 03:54:39
2025-06-26T03:54:49.816Z,Blade,AED/CNY OTC,1.99044,92,QT Demo,49776.09,06/26/2025 03:54:49
2025-06-26T03:54:59.825Z,Blade,AED/CNY OTC,1.99096,92,QT Demo,49775.09,06/26/2025 03:54:59
2025-06-26T03:55:09.833Z,Blade,AED/CNY OTC,1.99033,92,QT Demo,49774.09,06/26/2025 03:55:09
2025-06-26T03:55:19.855Z,Blade,AED/CNY OTC,1.99088,92,QT Demo,49773.09,06/26/2025 03:55:19
2025-06-26T03:55:29.869Z,Blade,AED/CNY OTC,1.99111,92,QT Demo,49772.09,06/26/2025 03:55:29
2025-06-26T03:55:39.883Z,Blade,AED/CNY OTC,1.99108,92,QT Demo,49770.09,06/26/2025 03:55:39
2025-06-26T03:55:49.924Z,Blade,AED/CNY OTC,1.99062,92,QT Demo,49771.01,06/26/2025 03:55:49
2025-06-26T03:55:59.909Z,Blade,AED/CNY OTC,1.99046,92,QT Demo,49772.93,06/26/2025 03:55:59
2025-06-26T03:56:09.930Z,Blade,AED/CNY OTC,1.98965,92,QT Demo,49771.93,06/26/2025 03:56:09
2025-06-26T03:56:19.952Z,Blade,AED/CNY OTC,1.98905,92,QT Demo,49770.93,06/26/2025 03:56:19
2025-06-26T03:56:29.971Z,Blade,AED/CNY OTC,1.98972,92,QT Demo,49769.93,06/26/2025 03:56:29
2025-06-26T03:56:39.992Z,Blade,AED/CNY OTC,1.98968,92,QT Demo,49768.93,06/26/2025 03:56:39
2025-06-26T03:56:50.023Z,Blade,AED/CNY OTC,1.98957,92,QT Demo,49767.93,06/26/2025 03:56:50
2025-06-26T03:57:00.024Z,Blade,AED/CNY OTC,1.99029,92,QT Demo,49766.93,06/26/2025 03:57:00
2025-06-26T03:57:10.019Z,Blade,AED/CNY OTC,1.9897,92,QT Demo,49765.93,06/26/2025 03:57:10
2025-06-26T03:57:20.038Z,Blade,AED/CNY OTC,1.9892,92,QT Demo,49763.93,06/26/2025 03:57:20
2025-06-26T03:57:30.063Z,Blade,AED/CNY OTC,1.98945,92,QT Demo,49764.85,06/26/2025 03:57:30
2025-06-26T03:57:40.084Z,Blade,AED/CNY OTC,1.98968,92,QT Demo,49766.77,06/26/2025 03:57:40
2025-06-26T03:57:50.104Z,Blade,AED/CNY OTC,1.9897,92,QT Demo,49764.77,06/26/2025 03:57:50
2025-06-26T03:58:00.124Z,Blade,AED/CNY OTC,1.98979,92,QT Demo,49765.77,06/26/2025 03:58:00
2025-06-26T03:58:10.133Z,Blade,AED/CNY OTC,1.98976,92,QT Demo,49764.77,06/26/2025 03:58:10
2025-06-26T03:58:20.142Z,Blade,AED/CNY OTC,1.98955,92,QT Demo,49763.77,06/26/2025 03:58:20
2025-06-26T03:58:30.165Z,Blade,AED/CNY OTC,1.98933,92,QT Demo,49762.77,06/26/2025 03:58:30
2025-06-26T03:58:40.183Z,Blade,AED/CNY OTC,1.99023,92,QT Demo,49761.77,06/26/2025 03:58:40
2025-06-26T03:58:50.205Z,Blade,AED/CNY OTC,1.99077,92,QT Demo,49759.77,06/26/2025 03:58:50
2025-06-26T03:59:00.230Z,Blade,AED/CNY OTC,1.99082,92,QT Demo,49762.61,06/26/2025 03:59:00
2025-06-26T03:59:10.249Z,Blade,AED/CNY OTC,1.99099,92,QT Demo,49763.53,06/26/2025 03:59:10
2025-06-26T03:59:20.272Z,Blade,AED/CNY OTC,1.99156,92,QT Demo,49766.37,06/26/2025 03:59:20
2025-06-26T03:59:30.285Z,Blade,AED/CNY OTC,1.99033,92,QT Demo,49767.29,06/26/2025 03:59:30
2025-06-26T03:59:40.309Z,Blade,AED/CNY OTC,1.99059,92,QT Demo,49768.21,06/26/2025 03:59:40
2025-06-26T03:59:50.332Z,Blade,AED/CNY OTC,1.99042,92,QT Demo,49770.13,06/26/2025 03:59:50
2025-06-26T04:00:00.352Z,Blade,AED/CNY OTC,1.99018,92,QT Demo,49769.13,06/26/2025 04:00:00
2025-06-26T04:00:10.372Z,Blade,AED/CNY OTC,1.99024,92,QT Demo,49767.13,06/26/2025 04:00:10
2025-06-26T04:00:20.389Z,Blade,AED/CNY OTC,1.99055,92,QT Demo,49769.05,06/26/2025 04:00:20
2025-06-26T04:00:30.417Z,Blade,AED/CNY OTC,1.99078,92,QT Demo,49768.05,06/26/2025 04:00:30
2025-06-26T04:00:40.469Z,Blade,AED/CNY OTC,1.99049,92,QT Demo,49767.05,06/26/2025 04:00:40
2025-06-26T04:00:50.442Z,Blade,AED/CNY OTC,1.98974,92,QT Demo,49766.05,06/26/2025 04:00:50
2025-06-26T04:01:00.473Z,Blade,AED/CNY OTC,1.98987,92,QT Demo,49765.05,06/26/2025 04:01:00
2025-06-26T04:01:10.491Z,Blade,AED/CNY OTC,1.98941,92,QT Demo,49764.05,06/26/2025 04:01:10
2025-06-26T04:01:20.586Z,Blade,AED/CNY OTC,1.98929,92,QT Demo,49763.05,06/26/2025 04:01:20
2025-06-26T04:01:30.534Z,Blade,AED/CNY OTC,1.9894,92,QT Demo,49762.05,06/26/2025 04:01:30
2025-06-26T04:01:40.531Z,Blade,AED/CNY OTC,1.99001,92,QT Demo,49761.05,06/26/2025 04:01:40
2025-06-26T04:01:50.568Z,Blade,AED/CNY OTC,1.99008,92,QT Demo,49759.05,06/26/2025 04:01:50
2025-06-26T04:02:00.543Z,Blade,AED/CNY OTC,1.99047,92,QT Demo,49759.97,06/26/2025 04:02:00
2025-06-26T04:02:10.563Z,Blade,AED/CNY OTC,1.99035,92,QT Demo,49760.89,06/26/2025 04:02:10
2025-06-26T04:02:20.622Z,Blade,AED/CNY OTC,1.99005,92,QT Demo,49763.73,06/26/2025 04:02:20
2025-06-26T04:02:30.670Z,Blade,AED/CNY OTC,1.99066,92,QT Demo,49764.65,06/26/2025 04:02:30
2025-06-26T04:02:40.705Z,Blade,AED/CNY OTC,1.99034,92,QT Demo,49765.57,06/26/2025 04:02:40
2025-06-26T04:02:50.726Z,Blade,AED/CNY OTC,1.98967,92,QT Demo,49767.49,06/26/2025 04:02:50
2025-06-26T04:03:00.774Z,Blade,AED/CNY OTC,1.98984,92,QT Demo,49766.49,06/26/2025 04:03:00
2025-06-26T04:03:10.745Z,Blade,AED/CNY OTC,1.99019,92,QT Demo,49765.49,06/26/2025 04:03:10
2025-06-26T04:03:20.761Z,Blade,AED/CNY OTC,1.99054,92,QT Demo,49764.49,06/26/2025 04:03:20
2025-06-26T04:03:30.784Z,Blade,AED/CNY OTC,1.99071,92,QT Demo,49762.49,06/26/2025 04:03:30
2025-06-26T04:03:40.800Z,Blade,AED/CNY OTC,1.99079,92,QT Demo,49763.41,06/26/2025 04:03:40
2025-06-26T04:03:50.823Z,Blade,AED/CNY OTC,1.99034,92,QT Demo,49764.33,06/26/2025 04:03:50
2025-06-26T04:04:00.876Z,Blade,AED/CNY OTC,1.99022,92,QT Demo,49765.25,06/26/2025 04:04:00
2025-06-26T04:04:10.851Z,Blade,AED/CNY OTC,1.99113,92,QT Demo,49766.17,06/26/2025 04:04:10
2025-06-26T04:04:20.871Z,Blade,AED/CNY OTC,1.99153,92,QT Demo,49767.09,06/26/2025 04:04:20
2025-06-26T04:04:30.893Z,Blade,AED/CNY OTC,1.99184,92,QT Demo,49768.01,06/26/2025 04:04:30
2025-06-26T04:04:40.909Z,Blade,AED/CNY OTC,1.99134,92,QT Demo,49768.93,06/26/2025 04:04:40
2025-06-26T04:04:50.931Z,Blade,AED/CNY OTC,1.99158,92,QT Demo,49769.85,06/26/2025 04:04:50
2025-06-26T04:05:00.984Z,Blade,AED/CNY OTC,1.99037,92,QT Demo,49770.77,06/26/2025 04:05:00
2025-06-26T04:05:10.983Z,Blade,AED/CNY OTC,1.99038,92,QT Demo,49771.69,06/26/2025 04:05:10
2025-06-26T04:05:20.954Z,Blade,AED/CNY OTC,1.99065,92,QT Demo,49773.61,06/26/2025 04:05:20
2025-06-26T04:05:30.973Z,Blade,AED/CNY OTC,1.99095,92,QT Demo,49772.61,06/26/2025 04:05:30
2025-06-26T04:05:41.027Z,Blade,AED/CNY OTC,1.99152,92,QT Demo,49771.61,06/26/2025 04:05:41
2025-06-26T04:05:50.999Z,Blade,AED/CNY OTC,1.99087,92,QT Demo,49770.61,06/26/2025 04:05:50
2025-06-26T04:06:01.025Z,Blade,AED/CNY OTC,1.99143,92,QT Demo,49769.61,06/26/2025 04:06:01
2025-06-26T04:06:11.079Z,Blade,AED/CNY OTC,1.99176,92,QT Demo,49767.61,06/26/2025 04:06:11
2025-06-26T04:06:21.051Z,Blade,AED/CNY OTC,1.99153,92,QT Demo,49768.53,06/26/2025 04:06:21
2025-06-26T04:06:31.086Z,Blade,AED/CNY OTC,1.99191,92,QT Demo,49769.45,06/26/2025 04:06:31
2025-06-26T04:06:41.071Z,Blade,AED/CNY OTC,1.99217,92,QT Demo,49771.37,06/26/2025 04:06:41
2025-06-26T04:06:51.119Z,Blade,AED/CNY OTC,1.99239,92,QT Demo,49770.37,06/26/2025 04:06:51
2025-06-26T04:07:01.098Z,Blade,AED/CNY OTC,1.99256,92,QT Demo,49769.37,06/26/2025 04:07:01
2025-06-26T04:07:11.121Z,Blade,AED/CNY OTC,1.99231,92,QT Demo,49767.37,06/26/2025 04:07:11
2025-06-26T04:07:21.143Z,Blade,AED/CNY OTC,1.99165,92,QT Demo,49768.29,06/26/2025 04:07:21
2025-06-26T04:07:31.166Z,Blade,AED/CNY OTC,1.99179,92,QT Demo,49769.21,06/26/2025 04:07:31
2025-06-26T04:07:41.188Z,Blade,AED/CNY OTC,1.9912,92,QT Demo,49770.13,06/26/2025 04:07:41
2025-06-26T04:07:51.209Z,Blade,AED/CNY OTC,1.99101,92,QT Demo,49772.05,06/26/2025 04:07:51
2025-06-26T04:08:01.233Z,Blade,AED/CNY OTC,1.99114,92,QT Demo,49771.05,06/26/2025 04:08:01
2025-06-26T04:08:11.248Z,Blade,AED/CNY OTC,1.99051,92,QT Demo,49770.05,06/26/2025 04:08:11
2025-06-26T04:08:21.267Z,Blade,AED/CNY OTC,1.99051,92,QT Demo,49769.05,06/26/2025 04:08:21
2025-06-26T04:08:31.290Z,Blade,AED/CNY OTC,1.99017,92,QT Demo,49768.05,06/26/2025 04:08:31
2025-06-26T04:08:41.309Z,Blade,AED/CNY OTC,1.99038,92,QT Demo,49767.05,06/26/2025 04:08:41
2025-06-26T04:08:51.330Z,Blade,AED/CNY OTC,1.99054,92,QT Demo,49766.05,06/26/2025 04:08:51
2025-06-26T04:09:01.348Z,Blade,AED/CNY OTC,1.99075,92,QT Demo,49765.05,06/26/2025 04:09:01
2025-06-26T04:09:11.370Z,Blade,AED/CNY OTC,1.98975,92,QT Demo,49764.05,06/26/2025 04:09:11
2025-06-26T04:09:21.391Z,Blade,AED/CNY OTC,1.99045,92,QT Demo,49763.05,06/26/2025 04:09:21
2025-06-26T04:09:31.415Z,Blade,AED/CNY OTC,1.99082,92,QT Demo,49762.05,06/26/2025 04:09:31
2025-06-26T04:09:41.432Z,Blade,AED/CNY OTC,1.99054,92,QT Demo,49761.05,06/26/2025 04:09:41
2025-06-26T04:09:51.483Z,Blade,AED/CNY OTC,1.9909,92,QT Demo,49760.97,06/26/2025 04:09:51
2025-06-26T04:10:01.501Z,Blade,AED/CNY OTC,1.99129,92,QT Demo,49761.89,06/26/2025 04:10:01
2025-06-26T04:10:11.523Z,Blade,AED/CNY OTC,1.99208,92,QT Demo,49762.81,06/26/2025 04:10:11
2025-06-26T04:10:21.550Z,Blade,AED/CNY OTC,1.99193,92,QT Demo,49763.73,06/26/2025 04:10:21
2025-06-26T04:10:31.574Z,Blade,AED/CNY OTC,1.99217,92,QT Demo,49764.65,06/26/2025 04:10:31
2025-06-26T04:10:41.597Z,Blade,AED/CNY OTC,1.99199,92,QT Demo,49765.57,06/26/2025 04:10:41
2025-06-26T04:10:51.638Z,Blade,AED/CNY OTC,1.99124,92,QT Demo,49766.49,06/26/2025 04:10:51
2025-06-26T04:11:01.622Z,Blade,AED/CNY OTC,1.99089,92,QT Demo,49769.33,06/26/2025 04:11:01
2025-06-26T04:11:11.642Z,Blade,AED/CNY OTC,1.99039,92,QT Demo,49771.25,06/26/2025 04:11:11
2025-06-26T04:11:21.687Z,Blade,AED/CNY OTC,1.99059,92,QT Demo,49770.25,06/26/2025 04:11:21
2025-06-26T04:11:31.703Z,Blade,AED/CNY OTC,1.99109,92,QT Demo,49769.25,06/26/2025 04:11:31
2025-06-26T04:11:41.726Z,Blade,AED/CNY OTC,1.99092,92,QT Demo,49768.25,06/26/2025 04:11:41
2025-06-26T04:11:51.776Z,Blade,AED/CNY OTC,1.99067,92,QT Demo,49767.25,06/26/2025 04:11:51
2025-06-26T04:12:01.751Z,Blade,AED/CNY OTC,1.99081,92,QT Demo,49766.25,06/26/2025 04:12:01
2025-06-26T04:12:11.792Z,Blade,AED/CNY OTC,1.9908,92,QT Demo,49764.25,06/26/2025 04:12:11
2025-06-26T04:12:21.801Z,Blade,AED/CNY OTC,1.99087,92,QT Demo,49765.17,06/26/2025 04:12:21
2025-06-26T04:12:31.818Z,Blade,AED/CNY OTC,1.99078,92,QT Demo,49766.09,06/26/2025 04:12:31
2025-06-26T04:12:41.836Z,Blade,AED/CNY OTC,1.99088,92,QT Demo,49768.01,06/26/2025 04:12:41
2025-06-26T04:12:51.854Z,Blade,AED/CNY OTC,1.99043,92,QT Demo,49767.01,06/26/2025 04:12:51
2025-06-26T04:13:01.876Z,Blade,AED/CNY OTC,1.99033,92,QT Demo,49766.01,06/26/2025 04:13:01
2025-06-26T04:13:11.896Z,Blade,AED/CNY OTC,1.99049,92,QT Demo,49765.01,06/26/2025 04:13:11
2025-06-26T04:13:21.922Z,Blade,AED/CNY OTC,1.99031,92,QT Demo,49764.01,06/26/2025 04:13:21
2025-06-26T04:13:31.940Z,Blade,AED/CNY OTC,1.99137,92,QT Demo,49762.01,06/26/2025 04:13:31
2025-06-26T04:13:41.987Z,Blade,AED/CNY OTC,1.99135,92,QT Demo,49762.93,06/26/2025 04:13:41
2025-06-26T04:13:51.987Z,Blade,AED/CNY OTC,1.99068,92,QT Demo,49763.85,06/26/2025 04:13:51
2025-06-26T04:14:01.965Z,Blade,AED/CNY OTC,1.99108,92,QT Demo,49764.77,06/26/2025 04:14:01
2025-06-26T04:14:11.984Z,Blade,AED/CNY OTC,1.99103,92,QT Demo,49765.69,06/26/2025 04:14:11
2025-06-26T04:14:22.001Z,Blade,AED/CNY OTC,1.99127,92,QT Demo,49766.61,06/26/2025 04:14:22
2025-06-26T04:14:32.025Z,Blade,AED/CNY OTC,1.99058,92,QT Demo,49767.53,06/26/2025 04:14:32
2025-06-26T04:14:42.047Z,Blade,AED/CNY OTC,1.99062,92,QT Demo,49769.45,06/26/2025 04:14:42
2025-06-26T04:14:52.063Z,Blade,AED/CNY OTC,1.9907,92,QT Demo,49768.45,06/26/2025 04:14:52
2025-06-26T04:15:02.082Z,Blade,AED/CNY OTC,1.99131,92,QT Demo,49766.45,06/26/2025 04:15:02
2025-06-26T04:15:12.098Z,Blade,AED/CNY OTC,1.99113,92,QT Demo,49767.37,06/26/2025 04:15:12
2025-06-26T04:16:10.835Z,Blade,AED/CNY OTC,1.9914,92,QT Demo,49772.13,06/26/2025 04:16:10
2025-06-26T04:16:20.808Z,Blade,AED/CNY OTC,1.99155,92,QT Demo,49773.05,06/26/2025 04:16:20
2025-06-26T04:16:30.827Z,Blade,AED/CNY OTC,1.99139,92,QT Demo,49773.97,06/26/2025 04:16:30
2025-06-26T04:16:40.875Z,Blade,AED/CNY OTC,1.99167,92,QT Demo,49775.89,06/26/2025 04:16:40
2025-06-26T04:16:50.848Z,Blade,AED/CNY OTC,1.99204,92,QT Demo,49774.89,06/26/2025 04:16:50
2025-06-26T04:17:00.868Z,Blade,AED/CNY OTC,1.99206,92,QT Demo,49773.89,06/26/2025 04:17:00
2025-06-26T04:17:10.966Z,Blade,AED/CNY OTC,1.99182,92,QT Demo,49772.89,06/26/2025 04:17:10
2025-06-26T04:17:20.890Z,Blade,AED/CNY OTC,1.99146,92,QT Demo,49770.89,06/26/2025 04:17:20
2025-06-26T04:17:30.898Z,Blade,AED/CNY OTC,1.9914,92,QT Demo,49771.81,06/26/2025 04:17:30
2025-06-26T04:17:40.936Z,Blade,AED/CNY OTC,1.99154,92,QT Demo,49772.73,06/26/2025 04:17:40
2025-06-26T04:17:50.919Z,Blade,AED/CNY OTC,1.99136,92,QT Demo,49774.65,06/26/2025 04:17:50
2025-06-26T04:18:00.939Z,Blade,AED/CNY OTC,1.9912,92,QT Demo,49773.65,06/26/2025 04:18:00
2025-06-26T04:18:10.968Z,Blade,AED/CNY OTC,1.99109,92,QT Demo,49772.65,06/26/2025 04:18:10
2025-06-26T04:18:20.938Z,Blade,AED/CNY OTC,1.9903,92,QT Demo,49771.65,06/26/2025 04:18:20
2025-06-26T04:18:30.945Z,Blade,AED/CNY OTC,1.99034,92,QT Demo,49770.65,06/26/2025 04:18:30
2025-06-26T04:18:40.971Z,Blade,AED/CNY OTC,1.99033,92,QT Demo,49769.65,06/26/2025 04:18:40
2025-06-26T04:18:51.024Z,Blade,AED/CNY OTC,1.99072,92,QT Demo,49768.65,06/26/2025 04:18:51
2025-06-26T04:19:00.992Z,Blade,AED/CNY OTC,1.99075,92,QT Demo,49767.65,06/26/2025 04:19:00
2025-06-26T04:19:11.012Z,Blade,AED/CNY OTC,1.99074,92,QT Demo,49766.65,06/26/2025 04:19:11
2025-06-26T04:19:21.036Z,Blade,AED/CNY OTC,1.99037,92,QT Demo,49764.65,06/26/2025 04:19:21
2025-06-26T04:19:31.055Z,Blade,AED/CNY OTC,1.98971,92,QT Demo,49766.57,06/26/2025 04:19:31
2025-06-26T04:19:41.081Z,Blade,AED/CNY OTC,1.9893,92,QT Demo,49765.57,06/26/2025 04:19:41
2025-06-26T04:19:51.097Z,Blade,AED/CNY OTC,1.98892,92,QT Demo,49764.57,06/26/2025 04:19:51
2025-06-26T04:20:01.117Z,Blade,AED/CNY OTC,1.98919,92,QT Demo,49763.57,06/26/2025 04:20:01
2025-06-26T04:20:11.139Z,Blade,AED/CNY OTC,1.98935,92,QT Demo,49762.57,06/26/2025 04:20:11
2025-06-26T04:20:21.165Z,Blade,AED/CNY OTC,1.98873,92,QT Demo,49761.57,06/26/2025 04:20:21
2025-06-26T04:20:31.187Z,Blade,AED/CNY OTC,1.98865,92,QT Demo,49760.57,06/26/2025 04:20:31
2025-06-26T04:20:41.203Z,Blade,AED/CNY OTC,1.98908,92,QT Demo,49759.57,06/26/2025 04:20:41
2025-06-26T04:20:51.229Z,Blade,AED/CNY OTC,1.98777,92,QT Demo,49758.57,06/26/2025 04:20:51
2025-06-26T04:21:01.281Z,Blade,AED/CNY OTC,1.98739,92,QT Demo,49757.57,06/26/2025 04:21:01
2025-06-26T04:21:11.251Z,Blade,AED/CNY OTC,1.98783,92,QT Demo,49756.57,06/26/2025 04:21:11
2025-06-26T04:21:21.270Z,Blade,AED/CNY OTC,1.9881,92,QT Demo,49755.57,06/26/2025 04:21:21
2025-06-26T04:21:31.291Z,Blade,AED/CNY OTC,1.98838,92,QT Demo,49754.57,06/26/2025 04:21:31
2025-06-26T04:21:41.310Z,Blade,AED/CNY OTC,1.9879,92,QT Demo,49753.57,06/26/2025 04:21:41
2025-06-26T04:21:51.333Z,Blade,AED/CNY OTC,1.98749,92,QT Demo,49752.57,06/26/2025 04:21:51
2025-06-26T04:22:01.351Z,Blade,AED/CNY OTC,1.98711,92,QT Demo,49751.57,06/26/2025 04:22:01
2025-06-26T04:22:11.372Z,Blade,AED/CNY OTC,1.98761,92,QT Demo,49749.57,06/26/2025 04:22:11
2025-06-26T04:22:21.388Z,Blade,AED/CNY OTC,1.98719,92,QT Demo,49751.49,06/26/2025 04:22:21
2025-06-26T04:22:31.407Z,Blade,AED/CNY OTC,1.98815,92,QT Demo,49750.49,06/26/2025 04:22:31
2025-06-26T04:22:41.424Z,Blade,AED/CNY OTC,1.98811,92,QT Demo,49749.49,06/26/2025 04:22:41
2025-06-26T04:22:51.444Z,Blade,AED/CNY OTC,1.98813,92,QT Demo,49747.49,06/26/2025 04:22:51
2025-06-26T04:23:01.468Z,Blade,AED/CNY OTC,1.98773,92,QT Demo,49748.41,06/26/2025 04:23:01
2025-06-26T04:23:11.493Z,Blade,AED/CNY OTC,1.98774,92,QT Demo,49750.33,06/26/2025 04:23:11
2025-06-26T04:23:21.512Z,Blade,AED/CNY OTC,1.98715,92,QT Demo,49749.33,06/26/2025 04:23:21
2025-06-26T04:23:31.533Z,Blade,AED/CNY OTC,1.98659,92,QT Demo,49748.33,06/26/2025 04:23:31
2025-06-26T04:23:41.548Z,Blade,AED/CNY OTC,1.98632,92,QT Demo,49747.33,06/26/2025 04:23:41
2025-06-26T04:23:51.575Z,Blade,AED/CNY OTC,1.98639,92,QT Demo,49746.33,06/26/2025 04:23:51
